AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,
2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84688.0,130241.0,40241.0,273004.0,182641.0,84262.0,66652.0,97150.0,56042.0,154611.0,138175.0,80602.0,63191.0,36583.0,42969.0,73848.0,115913.0,53540.0,115319.0,198338.0,112521.0,59997.0,101309.0,55414.0,201262.0,66245.0,131035.0,165678.0,172065.0,131297.0,48088.0,78092.0,36151.0,65352.0,59479.0,57835.0,89972.0,40285.0,161872.0,283362.0,35611.0,41764.0,64288.0,63238.0,64135.0,238863.0,165137.0,247683.0,83003.0,31139.0,35564.0,250502.0,50087.0,117940.0,75975.0,61109.0,67874.0,170935.0,40466.0,46900.0,84947.0,93989.0,44239.0,118849.0,
72594.0,134990.0,45377.0,198863.0,101391.0,50950.0,70257.0,126292.0,52297.0,194144.0,182246.0,113887.0,48415.0,42490.0,42368.0,77804.0,116010.0,44799.0,87238.0,82397.0,144948.0,62231.0,97801.0,50084.0,133901.0,68255.0,102785.0,196149.0,79517.0,144034.0,70398.0,99306.0,36888.0,59854.0,50862.0,44269.0,102543.0,71635.0,70244.0,179664.0,41945.0,45738.0,70260.0,114494.0,62867.0,191243.0,132456.0,180507.0,104662.0,35105.0,37744.0,200446.0,52666.0,102386.0,91033.0,42850.0,57369.0,150851.0,162733.0,49402.0,83889.0,83286.0,61685.0,128203.0,
71751.0,137329.0,40575.0,252463.0,222037.0,67332.0,73052.0,110936.0,50029.0,192848.0,190894.0,114279.0,60102.0,43897.0,44286.0,93167.0,86393.0,51143.0,85521.0,202120.0,199032.0,101761.0,90744.0,52786.0,120666.0,60855.0,160475.0,170343.0,110365.0,132324.0,81563.0,69546.0,36961.0,91188.0,52232.0,54469.0,73202.0,60327.0,92067.0,299479.0,35191.0,50662.0,91826.0,118353.0,76418.0,147117.0,141675.0,148114.0,71269.0,33864.0,43188.0,223929.0,74312.0,90353.0,62203.0,47968.0,53879.0,149645.0,41790.0,46942.0,54953.0,89230.0,59616.0,135736.0,
68118.0,125650.0,41849.0,203597.0,73704.0,63727.0,59286.0,94797.0,49402.0,176288.0,220286.0,113950.0,78489.0,37485.0,47739.0,78702.0,109676.0,51216.0,73223.0,199696.0,159990.0,75508.0,109263.0,65612.0,80768.0,55245.0,136691.0,176980.0,79862.0,123765.0,63894.0,82331.0,36655.0,94742.0,60429.0,55006.0,60306.0,40061.0,105690.0,247030.0,44902.0,47508.0,56006.0,126671.0,86064.0,248612.0,132356.0,148241.0,82822.0,31146.0,38715.0,151692.0,62553.0,99885.0,85242.0,51470.0,51072.0,131621.0,165373.0,48248.0,40083.0,91827.0,74642.0,140379.0,
92754.0,143449.0,36932.0,223394.0,155211.0,63303.0,61929.0,116302.0,44542.0,151448.0,220395.0,90014.0,63092.0,44790.0,41606.0,75344.0,211947.0,49307.0,69095.0,177435.0,113071.0,79798.0,80714.0,51589.0,119890.0,75888.0,119518.0,117224.0,160976.0,69656.0,60502.0,118272.0,38039.0,60326.0,59275.0,54731.0,64316.0,51561.0,103662.0,294151.0,36744.0,45742.0,50073.0,74612.0,94096.0,144860.0,119222.0,178575.0,98885.0,31531.0,41661.0,299331.0,51604.0,104556.0,92538.0,44824.0,52093.0,135541.0,164304.0,48388.0,72586.0,97702.0,72679.0,111013.0,
113811.0,187420.0,41807.0,235267.0,214169.0,70512.0,65554.0,107395.0,71821.0,200296.0,184028.0,124136.0,70388.0,42163.0,42226.0,73868.0,116804.0,53001.0,92399.0,164781.0,127131.0,54828.0,102386.0,59009.0,295670.0,47710.0,119994.0,180418.0,107434.0,86685.0,71671.0,75838.0,37961.0,76810.0,56241.0,41450.0,70435.0,40457.0,168370.0,209252.0,35962.0,46881.0,74834.0,92696.0,104877.0,109134.0,215275.0,149370.0,84917.0,31472.0,46813.0,180178.0,63288.0,125076.0,79953.0,45619.0,61664.0,151898.0,43995.0,51173.0,86354.0,103131.0,58886.0,140708.0,
88402.0,199526.0,39873.0,229641.0,147094.0,74913.0,77094.0,116834.0,44920.0,129877.0,199484.0,87442.0,111666.0,46487.0,44479.0,73393.0,73816.0,52776.0,86273.0,168113.0,135220.0,57840.0,91371.0,49873.0,236215.0,60314.0,133753.0,221536.0,131986.0,51886.0,59904.0,73497.0,39622.0,69482.0,60048.0,43228.0,65119.0,48078.0,106616.0,189110.0,37308.0,51202.0,71942.0,112012.0,92913.0,220215.0,176756.0,119799.0,83791.0,32081.0,41352.0,192102.0,49819.0,146960.0,85873.0,50549.0,47077.0,133249.0,46315.0,49785.0,102759.0,68231.0,63351.0,239593.0,
82870.0,147134.0,43928.0,236794.0,86770.0,71515.0,72012.0,116122.0,55565.0,145812.0,165482.0,94147.0,56290.0,47164.0,46840.0,74127.0,121428.0,59783.0,82435.0,125472.0,116481.0,56500.0,105485.0,50030.0,140403.0,75997.0,147110.0,104344.0,89583.0,57597.0,79210.0,105695.0,39108.0,67491.0,53584.0,41292.0,50532.0,70618.0,117318.0,206826.0,47180.0,47736.0,59064.0,122893.0,88322.0,248539.0,127393.0,152599.0,95131.0,33373.0,45352.0,118966.0,56714.0,146881.0,66160.0,49139.0,71244.0,141777.0,151550.0,52863.0,85081.0,78044.0,39418.0,158292.0,
84715.0,141701.0,42782.0,226890.0,195128.0,76589.0,67423.0,111882.0,50249.0,142813.0,199923.0,123261.0,83978.0,53098.0,44969.0,98814.0,234239.0,58174.0,71767.0,210838.0,132059.0,77411.0,98475.0,68767.0,183938.0,77221.0,127184.0,154536.0,183974.0,71508.0,65313.0,98770.0,41013.0,73831.0,59362.0,49767.0,57552.0,71027.0,99256.0,175097.0,38287.0,52763.0,81428.0,103210.0,92242.0,268574.0,172387.0,154990.0,116851.0,32278.0,45717.0,182426.0,45679.0,137598.0,60125.0,49356.0,87954.0,165516.0,50060.0,60556.0,87707.0,75901.0,92191.0,145641.0,
102949.0,176242.0,37523.0,203052.0,245103.0,80126.0,112561.0,87668.0,47386.0,224046.0,197063.0,139057.0,81821.0,41545.0,51589.0,58931.0,129668.0,50252.0,113170.0,200232.0,207722.0,75070.0,135964.0,58987.0,103940.0,66651.0,144864.0,102311.0,147921.0,54630.0,71575.0,104103.0,37737.0,71880.0,67302.0,49586.0,75535.0,50109.0,122810.0,254008.0,37654.0,46388.0,154287.0,134836.0,78238.0,250948.0,153951.0,200020.0,69765.0,31636.0,44632.0,209829.0,51201.0,129497.0,91787.0,57695.0,69323.0,136987.0,42972.0,62680.0,93189.0,98221.0,68071.0,122837.0,
93361.0,194345.0,42375.0,239476.0,219491.0,54648.0,86732.0,120964.0,41798.0,131362.0,190688.0,123151.0,114181.0,43787.0,40751.0,84651.0,228412.0,62870.0,90929.0,195066.0,206527.0,51004.0,133815.0,61177.0,191323.0,48094.0,126876.0,106256.0,192895.0,69764.0,66062.0,97898.0,37120.0,59180.0,59406.0,51845.0,86787.0,62960.0,136262.0,279986.0,40375.0,47445.0,98616.0,132612.0,68836.0,272259.0,186774.0,189780.0,75899.0,31770.0,49116.0,212073.0,66849.0,169818.0,91783.0,43826.0,66707.0,119511.0,238738.0,52709.0,84239.0,71793.0,66284.0,161172.0,
79969.0,177101.0,42678.0,280991.0,233061.0,69991.0,73532.0,118591.0,46342.0,179445.0,89817.0,93239.0,72135.0,48740.0,47013.0,116608.0,93496.0,68416.0,81151.0,279949.0,141165.0,67994.0,109893.0,52174.0,112652.0,76719.0,245075.0,130297.0,173019.0,67701.0,67322.0,154749.0,41884.0,65288.0,56980.0,44752.0,66013.0,60225.0,100270.0,250850.0,38351.0,46395.0,72005.0,84548.0,76722.0,222733.0,231825.0,192300.0,76764.0,35275.0,45915.0,178247.0,88355.0,141487.0,56259.0,60972.0,182103.0,162139.0,48497.0,52149.0,112226.0,79176.0,63652.0,141905.0,
93992.0,104909.0,43833.0,362164.0,289515.0,75335.0,94908.0,108203.0,45789.0,205229.0,317555.0,96632.0,68828.0,52829.0,48296.0,116767.0,130077.0,77479.0,118548.0,248483.0,108501.0,63794.0,103064.0,59576.0,111274.0,55373.0,139302.0,125765.0,176185.0,53334.0,66950.0,76477.0,41294.0,95303.0,55602.0,48453.0,82187.0,54272.0,157730.0,262794.0,38758.0,46656.0,74875.0,161420.0,36628.0,259134.0,271057.0,254753.0,107822.0,33401.0,54493.0,150896.0,69970.0,154084.0,63280.0,41599.0,73888.0,140326.0,175435.0,48160.0,72411.0,87517.0,43664.0,241208.0,
77951.0,94861.0,42409.0,270049.0,80513.0,78447.0,64910.0,137038.0,45870.0,189114.0,228011.0,121359.0,70942.0,48077.0,54538.0,75383.0,106380.0,62816.0,100412.0,255523.0,120119.0,89771.0,106926.0,59640.0,76033.0,51296.0,192744.0,121669.0,176397.0,62381.0,63527.0,244178.0,39567.0,75071.0,71875.0,66611.0,60385.0,65238.0,98760.0,290763.0,39833.0,48022.0,83616.0,128365.0,36522.0,144472.0,170450.0,206471.0,84035.0,31391.0,51434.0,185515.0,91229.0,177453.0,61952.0,48199.0,58249.0,189203.0,178241.0,49276.0,71390.0,111147.0,64605.0,104887.0,
67937.0,129424.0,46460.0,323384.0,191553.0,71131.0,76919.0,155010.0,46945.0,217144.0,249205.0,126440.0,74386.0,41337.0,46826.0,101119.0,91399.0,69053.0,102915.0,126216.0,84504.0,53031.0,198562.0,52189.0,84415.0,45217.0,163935.0,177323.0,227222.0,78429.0,40662.0,93825.0,40359.0,60013.0,54375.0,60468.0,87319.0,68434.0,115322.0,296636.0,39209.0,44864.0,117711.0,80207.0,38397.0,121465.0,190718.0,268643.0,109759.0,34213.0,49289.0,181210.0,60406.0,134406.0,30727.0,57156.0,193149.0,136311.0,166560.0,54469.0,77122.0,130567.0,88323.0,111279.0,
128024.0,154464.0,46595.0,347885.0,114558.0,67169.0,110761.0,187171.0,47984.0,201681.0,242240.0,146243.0,101431.0,44191.0,53669.0,75840.0,207985.0,60840.0,66365.0,98734.0,103338.0,68954.0,251140.0,59100.0,139364.0,40586.0,135455.0,158214.0,245681.0,60371.0,79352.0,130921.0,39222.0,80329.0,69764.0,58506.0,82216.0,56140.0,143888.0,346659.0,65533.0,49286.0,75069.0,98709.0,39726.0,153902.0,111448.0,200783.0,100069.0,34854.0,53301.0,188795.0,79670.0,97596.0,36720.0,48488.0,60586.0,147998.0,50050.0,56346.0,82316.0,49011.0,47936.0,197361.0,
75459.0,126008.0,41254.0,224725.0,114597.0,98786.0,84453.0,115837.0,42401.0,172080.0,397535.0,160979.0,85172.0,52822.0,49542.0,55843.0,203990.0,66214.0,116972.0,120505.0,88372.0,64413.0,172342.0,56422.0,140883.0,42787.0,188702.0,129593.0,213489.0,53324.0,82520.0,87182.0,40257.0,75289.0,69830.0,53435.0,71328.0,57624.0,134053.0,269618.0,39849.0,51051.0,120771.0,165907.0,37542.0,158266.0,135536.0,286031.0,85247.0,35035.0,45794.0,119460.0,72188.0,141748.0,68234.0,48148.0,69501.0,232017.0,89554.0,56942.0,81041.0,54873.0,43345.0,108520.0,
55036.0,111417.0,42766.0,275680.0,120576.0,94252.0,119481.0,185100.0,53627.0,272519.0,210986.0,135525.0,87198.0,49352.0,43719.0,84493.0,283212.0,49816.0,105573.0,102566.0,150175.0,83983.0,128436.0,59386.0,163076.0,41338.0,169736.0,186393.0,179865.0,70537.0,71902.0,125947.0,39511.0,73054.0,58647.0,41592.0,46658.0,62243.0,131986.0,258222.0,37734.0,55299.0,103490.0,120749.0,87979.0,133660.0,146104.0,249548.0,96146.0,34454.0,53213.0,229087.0,46253.0,124817.0,78265.0,54115.0,61891.0,164063.0,94692.0,58125.0,98261.0,50251.0,69686.0,210559.0,
120016.0,129281.0,43126.0,227148.0,121110.0,73609.0,84369.0,107006.0,66800.0,201959.0,192287.0,180699.0,59950.0,49956.0,47531.0,84445.0,172199.0,74770.0,175934.0,94722.0,168231.0,81878.0,295969.0,56961.0,168195.0,44277.0,225613.0,185568.0,189580.0,63712.0,67968.0,79922.0,46506.0,92903.0,63424.0,46648.0,61345.0,59574.0,123648.0,375102.0,46288.0,49632.0,78200.0,92614.0,37820.0,151627.0,134298.0,357138.0,63158.0,38216.0,53617.0,143786.0,64266.0,156402.0,70608.0,43832.0,60294.0,227905.0,119603.0,53334.0,76677.0,51706.0,47884.0,348599.0,
98225.0,112756.0,46097.0,269369.0,91203.0,67489.0,117164.0,149082.0,48697.0,244368.0,85220.0,98637.0,60001.0,48227.0,48687.0,76879.0,206820.0,59851.0,150886.0,118041.0,133261.0,121986.0,115517.0,59225.0,226105.0,55102.0,228426.0,204481.0,193340.0,63972.0,77254.0,91025.0,42602.0,132036.0,56309.0,40585.0,78166.0,61828.0,104874.0,235287.0,44491.0,47387.0,51867.0,92055.0,40737.0,256266.0,176880.0,293220.0,67362.0,37804.0,54880.0,219688.0,56625.0,128284.0,69520.0,54105.0,226245.0,208718.0,78624.0,53859.0,89397.0,52193.0,74414.0,331960.0,
133907.0,150702.0,45142.0,291429.0,79219.0,81865.0,97109.0,91785.0,45491.0,192962.0,98813.0,136215.0,79898.0,48852.0,54294.0,79195.0,225730.0,82738.0,197077.0,123396.0,97917.0,111110.0,124048.0,67613.0,213632.0,41761.0,129230.0,151216.0,103989.0,55626.0,74890.0,77339.0,45751.0,91986.0,63388.0,50684.0,81869.0,65353.0,147097.0,236968.0,38566.0,50381.0,44054.0,170977.0,38178.0,304035.0,159645.0,217871.0,77591.0,40474.0,42049.0,382602.0,60337.0,144276.0,75097.0,46674.0,87758.0,126987.0,78919.0,53339.0,80089.0,56905.0,92649.0,251652.0,
128782.0,121762.0,44260.0,244022.0,75279.0,74323.0,66338.0,135953.0,58996.0,194466.0,59626.0,127916.0,75966.0,54677.0,47785.0,74324.0,136455.0,65667.0,116232.0,89562.0,110015.0,148466.0,100227.0,61084.0,112385.0,64781.0,126912.0,229466.0,203994.0,77042.0,81387.0,103963.0,47258.0,80360.0,68529.0,40283.0,74941.0,71144.0,128007.0,192539.0,39811.0,49741.0,54059.0,226059.0,39548.0,153950.0,154282.0,182413.0,78461.0,42517.0,55516.0,231330.0,55450.0,137642.0,66564.0,55883.0,69338.0,151672.0,94803.0,56457.0,82872.0,53404.0,95423.0,384544.0,
64599.0,116062.0,46216.0,228830.0,76525.0,55589.0,83364.0,122874.0,75992.0,167969.0,50500.0,115285.0,68739.0,55004.0,47640.0,77014.0,129900.0,60594.0,63745.0,142391.0,84038.0,87511.0,111787.0,55061.0,203878.0,80887.0,147928.0,205653.0,263999.0,75162.0,75380.0,100322.0,49255.0,135922.0,60836.0,47426.0,63125.0,40882.0,104278.0,258442.0,41152.0,50918.0,65960.0,154449.0,68241.0,140991.0,144997.0,172903.0,53515.0,40455.0,69890.0,270878.0,64889.0,176600.0,83006.0,55388.0,66408.0,129015.0,92189.0,54914.0,94318.0,51356.0,89236.0,273224.0,
72883.0,144058.0,47732.0,233870.0,103344.0,120712.0,70356.0,163563.0,50726.0,150079.0,99500.0,158456.0,51898.0,54298.0,54939.0,92758.0,105522.0,51937.0,56014.0,153532.0,91385.0,102331.0,120493.0,60327.0,152426.0,71343.0,164602.0,196791.0,239109.0,89577.0,60617.0,101866.0,56277.0,115628.0,82377.0,45302.0,68026.0,80678.0,114493.0,190026.0,43170.0,50178.0,57056.0,216001.0,62467.0,143048.0,128273.0,219601.0,73908.0,37031.0,46622.0,323525.0,67946.0,123603.0,39909.0,50141.0,69118.0,126704.0,85921.0,59044.0,90920.0,49019.0,95469.0,287186.0,
102831.0,150230.0,46863.0,276504.0,115293.0,57624.0,78322.0,98732.0,52592.0,251361.0,81651.0,245643.0,59933.0,53282.0,51367.0,66597.0,123426.0,75951.0,72210.0,285659.0,124225.0,114555.0,132094.0,59990.0,255258.0,84876.0,159357.0,191240.0,210368.0,67272.0,68659.0,70148.0,49148.0,72141.0,72238.0,46217.0,65200.0,47100.0,89218.0,223844.0,42516.0,50253.0,78844.0,127300.0,89235.0,125339.0,183995.0,186199.0,71948.0,39763.0,54446.0,180137.0,84184.0,102397.0,32034.0,50076.0,82216.0,126484.0,51477.0,56588.0,94621.0,51486.0,53747.0,234565.0,
80399.0,116419.0,44096.0,293389.0,241010.0,56883.0,99406.0,91014.0,49060.0,185617.0,64821.0,268739.0,74621.0,53025.0,53216.0,88285.0,266937.0,68894.0,76053.0,121195.0,87356.0,130834.0,98939.0,60392.0,196687.0,71303.0,247699.0,249465.0,229738.0,53304.0,63014.0,117473.0,52497.0,96533.0,84056.0,46032.0,60397.0,85412.0,155949.0,266301.0,46223.0,49770.0,84092.0,129123.0,113942.0,314621.0,175620.0,214158.0,96578.0,43351.0,56803.0,212198.0,61146.0,102905.0,34870.0,53804.0,68742.0,77714.0,48636.0,55299.0,88446.0,48652.0,114194.0,262738.0,
83877.0,191777.0,47219.0,221603.0,254521.0,68508.0,93694.0,112081.0,54043.0,141203.0,51564.0,243186.0,68796.0,57102.0,56871.0,107718.0,120486.0,52515.0,69718.0,159989.0,97970.0,90120.0,93608.0,58418.0,140355.0,64002.0,157486.0,192615.0,195119.0,84791.0,55674.0,118299.0,53780.0,91626.0,54510.0,54424.0,78984.0,56220.0,136017.0,255900.0,43601.0,54391.0,75710.0,176951.0,110431.0,166398.0,172058.0,168220.0,76977.0,35760.0,76155.0,168869.0,62059.0,119050.0,39019.0,48177.0,80423.0,72846.0,143597.0,58695.0,79995.0,53158.0,92696.0,198344.0,
91991.0,158659.0,43191.0,304739.0,277124.0,102795.0,78907.0,120033.0,48510.0,123694.0,85958.0,277141.0,85443.0,46551.0,49173.0,96488.0,112589.0,56158.0,59453.0,263903.0,113559.0,80847.0,131365.0,58728.0,182104.0,45970.0,215540.0,229950.0,157643.0,87030.0,72689.0,111028.0,54443.0,98051.0,77166.0,56584.0,68698.0,51387.0,104730.0,338922.0,48504.0,52943.0,68234.0,71915.0,79977.0,175664.0,162659.0,244211.0,114914.0,34677.0,51276.0,194254.0,60346.0,128777.0,38208.0,50072.0,75615.0,70401.0,229200.0,59386.0,89816.0,60262.0,89822.0,287347.0,
93832.0,171125.0,50652.0,248995.0,117494.0,106013.0,71195.0,109691.0,44976.0,136572.0,97584.0,110789.0,75612.0,54546.0,55789.0,83234.0,118879.0,50235.0,77213.0,265774.0,148874.0,82290.0,103963.0,76215.0,228819.0,46398.0,159024.0,249032.0,219997.0,79924.0,84596.0,116053.0,51763.0,93616.0,72602.0,48121.0,63234.0,52651.0,108071.0,212957.0,44872.0,50831.0,63441.0,90400.0,76160.0,265226.0,161543.0,302317.0,109475.0,38680.0,47960.0,167914.0,76587.0,179187.0,49637.0,46360.0,55037.0,68542.0,52517.0,60980.0,84474.0,51740.0,53096.0,231784.0,
87520.0,176584.0,45223.0,302381.0,182638.0,82889.0,104099.0,135739.0,48527.0,180661.0,92778.0,97203.0,73096.0,51917.0,47333.0,92389.0,240148.0,77092.0,69235.0,107487.0,146829.0,72511.0,101545.0,64903.0,169433.0,70713.0,176615.0,206970.0,163993.0,82066.0,71425.0,113139.0,49806.0,82286.0,63889.0,56154.0,88019.0,67986.0,263526.0,359311.0,60647.0,52214.0,76551.0,102504.0,109664.0,322706.0,169975.0,273219.0,80867.0,37497.0,51834.0,197201.0,70789.0,128553.0,31900.0,53030.0,59057.0,69151.0,54040.0,50054.0,100458.0,66302.0,84559.0,297090.0,
95094.0,199815.0,49448.0,391302.0,104903.0,81581.0,98025.0,149244.0,52701.0,140208.0,88125.0,155931.0,69311.0,52579.0,51942.0,75893.0,108484.0,70876.0,125323.0,139640.0,138996.0,97480.0,91846.0,83790.0,131432.0,62055.0,169518.0,163951.0,232053.0,56019.0,75924.0,101135.0,51697.0,98877.0,65129.0,59679.0,79586.0,88323.0,177326.0,365118.0,45727.0,52612.0,59897.0,112834.0,111453.0,277206.0,221978.0,196458.0,119126.0,38700.0,46955.0,183069.0,65251.0,180390.0,33352.0,66253.0,63636.0,46056.0,49824.0,50912.0,97841.0,50386.0,99079.0,135070.0,
83274.0,200240.0,49731.0,286283.0,230918.0,107105.0,91049.0,130767.0,49335.0,172071.0,101327.0,133012.0,63660.0,53966.0,59055.0,99082.0,141734.0,74722.0,74219.0,115454.0,144992.0,79078.0,119479.0,62285.0,211801.0,65680.0,118275.0,128270.0,239941.0,66662.0,68853.0,103880.0,52730.0,86681.0,66275.0,46609.0,79781.0,119698.0,167009.0,241890.0,52149.0,51720.0,80123.0,173374.0,108998.0,158363.0,187095.0,351474.0,89022.0,38620.0,46442.0,149367.0,74740.0,111887.0,40105.0,59362.0,59782.0,77087.0,250165.0,54064.0,84145.0,50267.0,52931.0,180047.0,
53113.0,199661.0,53713.0,241299.0,197409.0,101951.0,73283.0,159912.0,47926.0,181610.0,99184.0,118149.0,68968.0,61579.0,75675.0,72936.0,94151.0,56573.0,60488.0,304588.0,89888.0,106903.0,120200.0,61060.0,130049.0,63220.0,171818.0,150065.0,229747.0,99912.0,59194.0,100532.0,48327.0,90815.0,65569.0,49628.0,114609.0,83338.0,127851.0,377396.0,45785.0,55263.0,60750.0,150325.0,89518.0,164726.0,158342.0,200529.0,110013.0,35847.0,53468.0,182973.0,60904.0,134365.0,33098.0,57650.0,76767.0,66811.0,50528.0,63629.0,62836.0,48089.0,82159.0,115668.0,
43159.0,350346.0,44478.0,370703.0,127271.0,118542.0,105529.0,112868.0,52517.0,257452.0,95038.0,102264.0,61310.0,55559.0,50119.0,91930.0,151096.0,72943.0,111311.0,143196.0,149588.0,109741.0,244082.0,61239.0,161189.0,69596.0,159158.0,122531.0,253025.0,82262.0,92780.0,120009.0,51156.0,77921.0,66630.0,49535.0,85360.0,108618.0,151472.0,274691.0,51943.0,58372.0,63170.0,111705.0,115300.0,275606.0,330821.0,261327.0,84951.0,37549.0,51951.0,204193.0,73416.0,140550.0,40108.0,50345.0,75409.0,54337.0,249379.0,72748.0,77676.0,50642.0,57329.0,128314.0,
30097.0,155567.0,46522.0,280512.0,237986.0,58891.0,59946.0,146681.0,61567.0,230013.0,108545.0,107200.0,97163.0,56270.0,60839.0,83109.0,166507.0,75319.0,104772.0,224120.0,173347.0,81780.0,303759.0,58928.0,113605.0,58386.0,168994.0,126821.0,228100.0,81310.0,87139.0,99289.0,54053.0,91754.0,83326.0,53984.0,66084.0,92798.0,95078.0,241979.0,52833.0,55786.0,63152.0,101701.0,89830.0,174786.0,183683.0,441018.0,82807.0,40250.0,47556.0,176112.0,57727.0,151052.0,37827.0,54750.0,64095.0,79721.0,327396.0,64166.0,102713.0,52805.0,78850.0,179963.0,
37284.0,312106.0,43234.0,276654.0,321343.0,118459.0,96125.0,128593.0,62796.0,237786.0,111502.0,101006.0,81520.0,57222.0,60401.0,94826.0,137801.0,85699.0,76267.0,318944.0,168340.0,115900.0,136147.0,68408.0,182600.0,93924.0,287877.0,119566.0,217052.0,86600.0,120122.0,102010.0,46549.0,79925.0,72528.0,56470.0,75510.0,80421.0,158613.0,301725.0,51663.0,53515.0,68134.0,156788.0,123269.0,208980.0,161384.0,283981.0,89916.0,38707.0,51789.0,268389.0,60879.0,124096.0,36207.0,46369.0,80571.0,62488.0,58611.0,64098.0,97705.0,53448.0,58493.0,173638.0,
44051.0,213968.0,47661.0,59177.0,260773.0,64636.0,87847.0,114339.0,50931.0,207172.0,79917.0,112202.0,82741.0,59288.0,57121.0,102647.0,117565.0,71138.0,96656.0,136720.0,113548.0,79446.0,336822.0,61536.0,196243.0,51879.0,199620.0,238364.0,249515.0,73846.0,92819.0,123198.0,51545.0,68399.0,77664.0,59359.0,102971.0,82450.0,182978.0,292701.0,47879.0,56186.0,56729.0,126200.0,92986.0,213432.0,303665.0,301133.0,90226.0,42184.0,57516.0,251895.0,71351.0,157970.0,35450.0,50406.0,75374.0,48520.0,52544.0,59825.0,109305.0,53223.0,54379.0,187717.0,
44617.0,347530.0,51816.0,63231.0,163050.0,102150.0,79814.0,119451.0,80762.0,316766.0,97863.0,121774.0,77128.0,61264.0,62322.0,103420.0,140362.0,58201.0,107064.0,274267.0,142284.0,69145.0,120226.0,67382.0,169484.0,98451.0,224123.0,114312.0,257819.0,84758.0,75085.0,101377.0,54449.0,84226.0,70799.0,53938.0,124758.0,52904.0,226672.0,289258.0,48906.0,55703.0,62524.0,88260.0,76798.0,146942.0,138362.0,243971.0,85653.0,39876.0,54407.0,278560.0,62179.0,150039.0,41307.0,48728.0,108650.0,91216.0,269022.0,59695.0,111177.0,54523.0,75655.0,171061.0,
47794.0,211367.0,55102.0,308459.0,138257.0,75827.0,65056.0,136435.0,76976.0,187960.0,89641.0,128391.0,85862.0,57383.0,61364.0,77871.0,166224.0,54246.0,73056.0,188322.0,168022.0,74982.0,146378.0,69660.0,141441.0,80027.0,212231.0,120309.0,243613.0,74953.0,52729.0,88263.0,48895.0,92705.0,70577.0,50693.0,96161.0,55624.0,176601.0,291623.0,49514.0,58109.0,49390.0,139824.0,43059.0,296394.0,138902.0,220594.0,68086.0,40188.0,49170.0,388982.0,63180.0,136292.0,67598.0,55254.0,67951.0,79633.0,204818.0,73629.0,87565.0,52675.0,90036.0,119887.0,
33829.0,206396.0,46128.0,300272.0,146749.0,128205.0,69131.0,175341.0,76995.0,282761.0,101012.0,111476.0,82133.0,58913.0,65405.0,85800.0,122616.0,84799.0,88071.0,118556.0,132972.0,84637.0,319424.0,59834.0,185015.0,49672.0,199700.0,218038.0,231863.0,65079.0,122951.0,105720.0,51198.0,88110.0,74096.0,61598.0,99631.0,75515.0,145047.0,279800.0,47101.0,54836.0,70799.0,153847.0,40425.0,163536.0,161722.0,251912.0,68089.0,39447.0,64410.0,261973.0,69077.0,256812.0,76674.0,47168.0,187991.0,89114.0,57930.0,66033.0,86165.0,53666.0,126882.0,185572.0,
47953.0,194070.0,53485.0,386329.0,98309.0,114949.0,89408.0,88651.0,67976.0,225304.0,122945.0,149195.0,97120.0,70558.0,64704.0,97544.0,133489.0,66272.0,115608.0,196279.0,165660.0,97034.0,123142.0,75564.0,214945.0,76341.0,243562.0,122867.0,241149.0,70532.0,109816.0,109271.0,57311.0,82847.0,63486.0,53823.0,84329.0,53288.0,144132.0,291785.0,45350.0,55114.0,81325.0,145366.0,41246.0,276601.0,172950.0,271454.0,106890.0,40169.0,52002.0,253947.0,68879.0,164609.0,47434.0,51995.0,67989.0,71351.0,60026.0,68349.0,141320.0,51146.0,121122.0,142515.0,
52695.0,169498.0,45852.0,442587.0,176330.0,98797.0,64379.0,132116.0,88662.0,301271.0,79184.0,137296.0,102954.0,67649.0,60303.0,79151.0,99398.0,57569.0,75192.0,143749.0,137743.0,95636.0,310216.0,77526.0,242826.0,56020.0,181202.0,122522.0,308840.0,95854.0,86131.0,119079.0,50967.0,92949.0,67653.0,52563.0,58491.0,69963.0,162527.0,359659.0,47761.0,57867.0,91056.0,156349.0,42078.0,202928.0,189455.0,245531.0,93795.0,44118.0,59948.0,236302.0,69809.0,263583.0,48555.0,47816.0,63995.0,73774.0,235035.0,67134.0,127356.0,56341.0,264906.0,155569.0,
